t,X0,Y0,Z0,X1,Y1,Z1,X'0,Y'0,Z'0,X'1,Y'1,Z'1
13.540000,0.812755,-0.581260,0.000000,1.381068,0.241386,0.000000,-0.804977,-1.125301,0.000000,0.833330,-2.257164,0.000000
13.550000,0.804450,-0.592697,0.000000,1.389345,0.218242,0.000000,-0.855989,-1.161544,0.000000,0.821741,-2.371678,0.000000
13.560000,0.795634,-0.604478,0.000000,1.397498,0.193948,0.000000,-0.907239,-1.193879,0.000000,0.808709,-2.487447,0.000000
13.570000,0.786305,-0.616561,0.000000,1.405513,0.168489,0.000000,-0.958500,-1.222129,0.000000,0.794068,-2.604530,0.000000
13.580000,0.776465,-0.628906,0.000000,1.413374,0.141853,0.000000,-1.009514,-1.246125,0.000000,0.777634,-2.722981,0.000000
13.590000,0.766117,-0.641469,0.000000,1.421059,0.114025,0.000000,-1.059986,-1.265714,0.000000,0.759205,-2.842849,0.000000
13.600000,0.755268,-0.654205,0.000000,1.428550,0.084991,0.000000,-1.109588,-1.280759,0.000000,0.738560,-2.964177,0.000000
13.610000,0.743929,-0.667069,0.000000,1.435822,0.054736,0.000000,-1.157959,-1.291146,0.000000,0.715457,-3.086997,0.000000
13.620000,0.732114,-0.680012,0.000000,1.442850,0.023246,0.000000,-1.204706,-1.296779,0.000000,0.689631,-3.211330,0.000000
13.630000,0.719842,-0.692988,0.000000,1.449605,-0.009495,0.000000,-1.249403,-1.297592,0.000000,0.660798,-3.337182,0.000000
13.640000,0.707135,-0.705948,0.000000,1.456055,-0.043503,0.000000,-1.291599,-1.293548,0.000000,0.628648,-3.464539,0.000000
13.650000,0.694020,-0.718843,0.000000,1.462166,-0.078791,0.000000,-1.330813,-1.284639,0.000000,0.592851,-3.593367,0.000000
13.660000,0.680530,-0.731625,0.000000,1.467899,-0.115375,0.000000,-1.366545,-1.270895,0.000000,0.553051,-3.723603,0.000000
13.670000,0.666702,-0.744245,0.000000,1.473212,-0.153268,0.000000,-1.398275,-1.252379,0.000000,0.508871,-3.855157,0.000000
13.680000,0.652580,-0.756657,0.000000,1.478060,-0.192482,0.000000,-1.425469,-1.229190,0.000000,0.459912,-3.987903,0.000000
13.690000,0.638210,-0.768814,0.000000,1.482393,-0.233029,0.000000,-1.447582,-1.201467,0.000000,0.405749,-4.121675,0.000000
13.700000,0.623647,-0.780671,0.000000,1.486157,-0.274918,0.000000,-1.464068,-1.169384,0.000000,0.345940,-4.256265,0.000000
13.710000,0.608949,-0.792187,0.000000,1.489292,-0.318156,0.000000,-1.474379,-1.133147,0.000000,0.280017,-4.391414,0.000000
13.720000,0.594181,-0.803321,0.000000,1.491735,-0.362747,0.000000,-1.477974,-1.092997,0.000000,0.207494,-4.526810,0.000000
13.730000,0.579414,-0.814035,0.000000,1.493418,-0.408692,0.000000,-1.474324,-1.049202,0.000000,0.127863,-4.662081,0.000000
13.740000,0.564721,-0.824294,0.000000,1.494267,-0.455987,0.000000,-1.462916,-1.002048,0.000000,0.040592,-4.796790,0.000000
13.750000,0.550183,-0.834066,0.000000,1.494202,-0.504624,0.000000,-1.443255,-0.951840,0.000000,-0.054871,-4.930426,0.000000
13.760000,0.535885,-0.843322,0.000000,1.493140,-0.554590,0.000000,-1.414873,-0.898889,0.000000,-0.159108,-5.062401,0.000000
13.770000,0.521916,-0.852036,0.000000,1.490989,-0.605864,0.000000,-1.377327,-0.843500,0.000000,-0.272732,-5.192033,0.000000
13.780000,0.508370,-0.860185,0.000000,1.487652,-0.658420,0.000000,-1.330201,-0.785968,0.000000,-0.396393,-5.318542,0.000000
13.790000,0.495345,-0.867749,0.000000,1.483025,-0.712222,0.000000,-1.273110,-0.726561,0.000000,-0.530789,-5.441031,0.000000
13.800000,0.482942,-0.874710,0.000000,1.476998,-0.767224,0.000000,-1.205698,-0.665507,0.000000,-0.676678,-5.558467,0.000000
13.810000,0.471267,-0.881054,0.000000,1.469451,-0.823370,0.000000,-1.127638,-0.602984,0.000000,-0.834894,-5.669653,0.000000
13.820000,0.460426,-0.886766,0.000000,1.460256,-0.880592,0.000000,-1.038635,-0.539103,0.000000,-1.006366,-5.773198,0.000000
13.830000,0.450531,-0.891832,0.000000,1.449276,-0.938804,0.000000,-0.938429,-0.473896,0.000000,-1.192145,-5.867465,0.000000
13.840000,0.441696,-0.896239,0.000000,1.436361,-0.997904,0.000000,-0.826804,-0.407301,0.000000,-1.393426,-5.950507,0.000000
13.850000,0.434034,-0.899973,0.000000,1.421351,-1.057769,0.000000,-0.703607,-0.339157,0.000000,-1.611586,-6.019989,0.000000
13.860000,0.427662,-0.903016,0.000000,1.404068,-1.118249,0.000000,-0.568780,-0.269197,0.000000,-1.848202,-6.073070,0.000000
13.870000,0.422697,-0.905349,0.000000,1.384319,-1.179164,0.000000,-0.422427,-0.197053,0.000000,-2.105080,-6.106259,0.000000
13.880000,0.419251,-0.906948,0.000000,1.361892,-1.240293,0.000000,-0.264914,-0.122288,0.000000,-2.384248,-6.115237,0.000000
13.890000,0.417433,-0.907785,0.000000,1.336553,-1.301370,0.000000,-0.097041,-0.044450,0.000000,-2.687904,-6.094632,0.000000
13.900000,0.417340,-0.907826,0.000000,1.308045,-1.362066,0.000000,0.079691,0.036807,0.000000,-3.018274,-6.037788,0.000000
13.910000,0.419048,-0.907037,0.000000,1.276092,-1.421978,0.000000,0.262672,0.121526,0.000000,-3.377297,-5.936568,0.000000
13.920000,0.422600,-0.905386,0.000000,1.240400,-1.480617,0.000000,0.447622,0.209106,0.000000,-3.766050,-5.781333,0.000000
13.930000,0.427985,-0.902851,0.000000,1.200674,-1.537389,0.000000,0.627895,0.297819,0.000000,-4.183764,-5.561346,0.000000
13.940000,0.435111,-0.899437,0.000000,1.156641,-1.591593,0.000000,0.793826,0.384194,0.000000,-4.626408,-5.265998,0.000000
13.950000,0.443771,-0.895194,0.000000,1.108092,-1.642430,0.000000,0.932578,0.462478,0.000000,-5.085008,-4.887306,0.000000
13.960000,0.453622,-0.890241,0.000000,1.054937,-1.689054,0.000000,1.029184,0.524596,0.000000,-5.544447,-4.423718,0.000000
13.970000,0.464166,-0.884787,0.000000,0.997269,-1.730650,0.000000,1.069415,0.561202,0.000000,-5.984042,-3.884160,0.000000
13.980000,0.474790,-0.879130,0.000000,0.935399,-1.766554,0.000000,1.044009,0.564015,0.000000,-6.380983,-3.289809,0.000000
13.990000,0.484824,-0.873635,0.000000,0.869857,-1.796365,0.000000,0.952193,0.528602,0.000000,-6.715984,-2.671095,0.000000
14.000000,0.493638,-0.868683,0.000000,0.801323,-1.820003,0.000000,0.802030,0.455945,0.000000,-6.978246,-2.060379,0.000000
14.010000,0.500716,-0.864621,0.000000,0.730538,-1.837689,0.000000,0.607225,0.351838,0.000000,-7.166891,-1.484238,0.000000
14.020000,0.505684,-0.861723,0.000000,0.658209,-1.849860,0.000000,0.382619,0.224717,0.000000,-7.288672,-0.959352,0.000000
14.030000,0.508311,-0.860174,0.000000,0.584952,-1.857071,0.000000,0.140861,0.083425,0.000000,-7.354163,-0.492750,0.000000
14.040000,0.508475,-0.860075,0.000000,0.511276,-1.859910,0.000000,-0.108899,-0.064196,0.000000,-7.374563,-0.084509,0.000000
14.050000,0.506126,-0.861458,0.000000,0.437578,-1.858943,0.000000,-0.360821,-0.211807,0.000000,-7.359898,0.269220,0.000000
14.060000,0.501262,-0.864295,0.000000,0.364167,-1.854689,0.000000,-0.611567,-0.354505,0.000000,-7.318396,0.573931,0.000000
14.070000,0.493905,-0.868519,0.000000,0.291278,-1.847608,0.000000,-0.859435,-0.488556,0.000000,-7.256509,0.835389,0.000000
14.080000,0.484086,-0.874028,0.000000,0.219088,-1.838107,0.000000,-1.103667,-0.611092,0.000000,-7.179209,1.058944,0.000000
14.090000,0.471844,-0.880695,0.000000,0.147732,-1.826540,0.000000,-1.343968,-0.719870,0.000000,-7.090328,1.249276,0.000000
14.100000,0.457220,-0.888373,0.000000,0.077310,-1.813219,0.000000,-1.580204,-0.813107,0.000000,-6.992855,1.410357,0.000000
14.110000,0.440254,-0.896900,0.000000,0.007896,-1.798419,0.000000,-1.812218,-0.889373,0.000000,-6.889165,1.545522,0.000000
14.120000,0.420991,-0.906100,0.000000,-0.060459,-1.782386,0.000000,-2.039735,-0.947524,0.000000,-6.781187,1.657577,0.000000
14.130000,0.399476,-0.915787,0.000000,-0.127719,-1.765337,0.000000,-2.262326,-0.986678,0.000000,-6.670511,1.748908,0.000000
14.140000,0.375763,-0.925768,0.000000,-0.193865,-1.747470,0.000000,-2.479397,-1.006198,0.000000,-6.558463,1.821580,0.000000
14.150000,0.349909,-0.935844,0.000000,-0.258888,-1.728961,0.000000,-2.690206,-1.005690,0.000000,-6.446143,1.877421,0.000000
14.160000,0.321982,-0.945815,0.000000,-0.322790,-1.709972,0.000000,-2.893899,-0.984998,0.000000,-6.334453,1.918088,0.000000
14.170000,0.292058,-0.955477,0.000000,-0.385581,-1.690645,0.000000,-3.089549,-0.944207,0.000000,-6.224100,1.945114,0.000000
14.180000,0.260221,-0.964633,0.000000,-0.447278,-1.671110,0.000000,-3.276195,-0.883629,0.000000,-6.115600,1.959942,0.000000
14.190000,0.226567,-0.973086,0.000000,-0.507900,-1.651482,0.000000,-3.452890,-0.803786,0.000000,-6.009276,1.963952,0.000000
14.200000,0.191200,-0.980647,0.000000,-0.567471,-1.631863,0.000000,-3.618743,-0.705396,0.000000,-5.905257,1.958471,0.000000
14.210000,0.154231,-0.987135,0.000000,-0.626013,-1.612340,0.000000,-3.772953,-0.589330,0.000000,-5.803470,1.944782,0.000000
14.220000,0.115782,-0.992378,0.000000,-0.683547,-1.592990,0.000000,-3.914834,-0.456588,0.000000,-5.703646,1.924131,0.000000
14.230000,0.075977,-0.996214,0.000000,-0.740091,-1.573877,0.000000,-4.043843,-0.308249,0.000000,-5.605317,1.897730,0.000000
14.240000,0.034949,-0.998494,0.000000,-0.795656,-1.555051,0.000000,-4.159579,-0.145434,0.000000,-5.507821,1.866757,0.000000
14.250000,-0.007169,-0.999079,0.000000,-0.850247,-1.536553,0.000000,-4.261789,0.030740,0.000000,-5.410305,1.832370,0.000000
14.260000,-0.050241,-0.997839,0.000000,-0.903859,-1.518411,0.000000,-4.350352,0.219199,0.000000,-5.311727,1.795708,0.000000
14.270000,-0.094131,-0.994657,0.000000,-0.956474,-1.500642,0.000000,-4.425256,0.418949,0.000000,-5.210856,1.757916,0.000000
14.280000,-0.138701,-0.989425,0.000000,-1.008064,-1.483253,0.000000,-4.486563,0.629102,0.000000,-5.106273,1.720157,0.000000
14.290000,-0.183817,-0.982043,0.000000,-1.058582,-1.466235,0.000000,-4.534365,0.848895,0.000000,-4.996363,1.683647,0.000000
14.300000,-0.229344,-0.972417,0.000000,-1.107967,-1.449571,0.000000,-4.568723,1.077691,0.000000,-4.879307,1.649681,0.000000
14.310000,-0.275146,-0.960461,0.000000,-1.156138,-1.433228,0.000000,-4.589600,1.314963,0.000000,-4.753075,1.619680,0.000000
14.320000,-0.321090,-0.946091,0.000000,-1.202991,-1.417159,0.000000,-4.596777,1.560248,0.000000,-4.615418,1.595232,0.000000
14.330000,-0.367035,-0.929231,0.000000,-1.248400,-1.401299,0.000000,-4.589752,1.813066,0.000000,-4.463878,1.578140,0.000000
14.340000,-0.412835,-0.909807,0.000000,-1.292213,-1.385565,0.000000,-4.567633,2.072786,0.000000,-4.295821,1.570461,0.000000
14.350000,-0.458332,-0.887755,0.000000,-1.334252,-1.369851,0.000000,-4.529017,2.338430,0.000000,-4.108525,1.574522,0.000000
14.360000,-0.503353,-0.863024,0.000000,-1.374311,-1.354027,0.000000,-4.471892,2.608387,0.000000,-3.899362,1.592897,0.000000
14.370000,-0.547700,-0.835582,0.000000,-1.412159,-1.337936,0.000000,-4.393585,2.880058,0.000000,-3.666105,1.628280,0.000000
14.380000,-0.591144,-0.805430,0.000000,-1.447548,-1.321396,0.000000,-4.290837,3.149447,0.000000,-3.407423,1.683228,0.000000
14.390000,-0.633423,-0.772619,0.000000,-1.480223,-1.304200,0.000000,-4.160096,3.410812,0.000000,-3.123558,1.759698,0.000000
14.400000,-0.674241,-0.737266,0.000000,-1.509943,-1.286128,0.000000,-3.998136,3.656574,0.000000,-2.817094,1.858384,0.000000
14.410000,-0.713275,-0.699570,0.000000,-1.536508,-1.266962,0.000000,-3.803002,3.877733,0.000000,-2.493580,1.977956,0.000000
14.420000,-0.750192,-0.659824,0.000000,-1.559786,-1.246512,0.000000,-3.575113,4.064990,0.000000,-2.161595,2.114486,0.000000
14.430000,-0.784680,-0.618410,0.000000,-1.579747,-1.224637,0.000000,-3.318080,4.210458,0.000000,-1.831928,2.261438,0.000000
14.440000,-0.816479,-0.575771,0.000000,-1.596470,-1.201276,0.000000,-3.038737,4.309392,0.000000,-1.515866,2.410471,0.000000
14.450000,-0.845410,-0.532379,0.000000,-1.610143,-1.176450,0.000000,-2.746179,4.361185,0.000000,-1.223155,2.552900,0.000000
14.460000,-0.871391,-0.488693,0.000000,-1.621034,-1.150265,0.000000,-2.450130,4.369157,0.000000,-0.960461,2.681239,0.000000
14.470000,-0.894431,-0.445122,0.000000,-1.629463,-1.122890,0.000000,-2.159353,4.339368,0.000000,-0.730847,2.790230,0.000000
14.480000,-0.914618,-0.402008,0.000000,-1.635761,-1.094535,0.000000,-1.880635,4.279073,0.000000,-0.534239,2.877103,0.000000
14.490000,-0.932099,-0.359618,0.000000,-1.640250,-1.065424,0.000000,-1.618496,4.195433,0.000000,-0.368387,2.941230,0.000000
14.500000,-0.947052,-0.318156,0.000000,-1.643220,-1.035783,0.000000,-1.375434,4.094739,0.000000,-0.229879,2.983498,0.000000
14.510000,-0.959674,-0.277763,0.000000,-1.644926,-1.005821,0.000000,-1.152398,3.982110,0.000000,-0.114919,3.005688,0.000000
14.520000,-0.970166,-0.238540,0.000000,-1.645585,-0.975729,0.000000,-0.949286,3.861503,0.000000,-0.019824,3.009980,0.000000
14.530000,-0.978724,-0.200550,0.000000,-1.645378,-0.945674,0.000000,-0.765355,3.735874,0.000000,0.058729,2.998633,0.000000
14.540000,-0.985534,-0.163832,0.000000,-1.644456,-0.915801,0.000000,-0.599519,3.607381,0.000000,0.123601,2.973794,0.000000
14.550000,-0.990771,-0.128407,0.000000,-1.642943,-0.886236,0.000000,-0.450544,3.477577,0.000000,0.177198,2.937411,0.000000
14.560000,-0.994597,-0.094281,0.000000,-1.640943,-0.857086,0.000000,-0.317169,3.347571,0.000000,0.221504,2.891194,0.000000
14.570000,-0.997162,-0.061453,0.000000,-1.638539,-0.828440,0.000000,-0.198170,3.218152,0.000000,0.258146,2.836623,0.000000
14.580000,-0.998604,-0.029914,0.000000,-1.635801,-0.800377,0.000000,-0.092402,3.089879,0.000000,0.288447,2.774960,0.000000
14.590000,-0.999050,0.000350,0.000000,-1.632787,-0.772961,0.000000,0.001195,2.963148,0.000000,0.313487,2.707276,0.000000
14.600000,-0.998618,0.029355,0.000000,-1.629546,-0.746248,0.000000,0.083590,2.838240,0.000000,0.334144,2.634476,0.000000
14.610000,-0.997413,0.057121,0.000000,-1.626116,-0.720286,0.000000,0.155665,2.715353,0.000000,0.351136,2.557326,0.000000
14.620000,-0.995536,0.083669,0.000000,-1.622533,-0.695114,0.000000,0.218222,2.594626,0.000000,0.365050,2.476470,0.000000
14.630000,-0.993078,0.109021,0.000000,-1.618824,-0.670767,0.000000,0.271994,2.476154,0.000000,0.376368,2.392452,0.000000
14.640000,-0.990123,0.133200,0.000000,-1.615013,-0.647274,0.000000,0.317647,2.359998,0.000000,0.385490,2.305733,0.000000
14.650000,-0.986750,0.156229,0.000000,-1.611121,-0.624660,0.000000,0.355793,2.246194,0.000000,0.392746,2.216702,0.000000
14.660000,-0.983030,0.178132,0.000000,-1.607163,-0.602947,0.000000,0.386994,2.134760,0.000000,0.398412,2.125690,0.000000
14.670000,-0.979032,0.198932,0.000000,-1.603157,-0.582152,0.000000,0.411767,2.025694,0.000000,0.402718,2.032979,0.000000
14.680000,-0.974815,0.218653,0.000000,-1.599113,-0.562292,0.000000,0.430594,1.918980,0.000000,0.405858,1.938808,0.000000
14.690000,-0.970438,0.237319,0.000000,-1.595043,-0.543380,0.000000,0.443918,1.814589,0.000000,0.407997,1.843383,0.000000
14.700000,-0.965954,0.254953,0.000000,-1.590956,-0.525428,0.000000,0.452155,1.712483,0.000000,0.409275,1.746879,0.000000
14.710000,-0.961411,0.271576,0.000000,-1.586860,-0.508445,0.000000,0.455689,1.612608,0.000000,0.409811,1.649449,0.000000
14.720000,-0.956854,0.287212,0.000000,-1.582762,-0.492441,0.000000,0.454883,1.514905,0.000000,0.409711,1.551224,0.000000
14.730000,-0.952326,0.301882,0.000000,-1.578668,-0.477423,0.000000,0.450076,1.419301,0.000000,0.409063,1.452318,0.000000
14.740000,-0.947865,0.315605,0.000000,-1.574582,-0.463397,0.000000,0.441583,1.325716,0.000000,0.407948,1.352831,0.000000
14.750000,-0.943506,0.328402,0.000000,-1.570510,-0.450368,0.000000,0.429703,1.234062,0.000000,0.406434,1.252851,0.000000
14.760000,-0.939281,0.340292,0.000000,-1.566455,-0.438341,0.000000,0.414716,1.144242,0.000000,0.404586,1.152456,0.000000
14.770000,-0.935221,0.351293,0.000000,-1.562419,-0.427320,0.000000,0.396886,1.056150,0.000000,0.402459,1.051715,0.000000
14.780000,-0.931352,0.361421,0.000000,-1.558406,-0.417308,0.000000,0.376462,0.969676,0.000000,0.400105,0.950692,0.000000
14.790000,-0.927700,0.370691,0.000000,-1.554418,-0.408307,0.000000,0.353680,0.884699,0.000000,0.397570,0.849443,0.000000
14.800000,-0.924286,0.379119,0.000000,-1.550455,-0.400320,0.000000,0.328761,0.801097,0.000000,0.394899,0.748020,0.000000
14.810000,-0.921131,0.386718,0.000000,-1.546520,-0.393347,0.000000,0.301919,0.718739,0.000000,0.392130,0.646470,0.000000
14.820000,-0.918253,0.393498,0.000000,-1.542613,-0.387391,0.000000,0.273355,0.637490,0.000000,0.389302,0.544839,0.000000
14.830000,-0.915669,0.399471,0.000000,-1.538734,-0.382451,0.000000,0.243262,0.557211,0.000000,0.386451,0.443167,0.000000
14.840000,-0.913392,0.404645,0.000000,-1.534884,-0.378527,0.000000,0.211826,0.477758,0.000000,0.383609,0.341493,0.000000
14.850000,-0.911436,0.409028,0.000000,-1.531062,-0.375621,0.000000,0.179227,0.398985,0.000000,0.380807,0.239854,0.000000
14.860000,-0.909811,0.412626,0.000000,-1.527267,-0.373730,0.000000,0.145640,0.320743,0.000000,0.378076,0.138285,0.000000
14.870000,-0.908526,0.415444,0.000000,-1.523500,-0.372855,0.000000,0.111236,0.242879,0.000000,0.375441,0.036819,0.000000
14.880000,-0.907589,0.417485,0.000000,-1.519758,-0.372993,0.000000,0.076184,0.165242,0.000000,0.372929,-0.064512,0.000000
14.890000,-0.907004,0.418749,0.000000,-1.516041,-0.374144,0.000000,0.040653,0.087677,0.000000,0.370563,-0.165679,0.000000
14.900000,-0.906777,0.419238,0.000000,-1.512346,-0.376306,0.000000,0.004812,0.010030,0.000000,0.368365,-0.266654,0.000000
14.910000,-0.906908,0.418949,0.000000,-1.508673,-0.379477,0.000000,-0.031171,-0.067853,0.000000,0.366353,-0.367409,0.000000
14.920000,-0.907400,0.417880,0.000000,-1.505019,-0.383653,0.000000,-0.067120,-0.146125,0.000000,0.364546,-0.467920,0.000000
14.930000,-0.908250,0.416025,0.000000,-1.501381,-0.388834,0.000000,-0.102858,-0.224936,0.000000,0.362958,-0.568161,0.000000
14.940000,-0.909456,0.413378,0.000000,-1.497759,-0.395016,0.000000,-0.138203,-0.304436,0.000000,0.361602,-0.668112,0.000000
14.950000,-0.911012,0.409933,0.000000,-1.494148,-0.402195,0.000000,-0.172963,-0.384768,0.000000,0.360489,-0.767752,0.000000
14.960000,-0.912912,0.405680,0.000000,-1.490548,-0.410370,0.000000,-0.206941,-0.466074,0.000000,0.359626,-0.867063,0.000000
14.970000,-0.915148,0.400608,0.000000,-1.486955,-0.419535,0.000000,-0.239930,-0.548489,0.000000,0.359019,-0.966026,0.000000
14.980000,-0.917707,0.394706,0.000000,-1.483367,-0.429689,0.000000,-0.271712,-0.632141,0.000000,0.358671,-1.064628,0.000000
14.990000,-0.920577,0.387961,0.000000,-1.479781,-0.440827,0.000000,-0.302060,-0.717153,0.000000,0.358584,-1.162855,0.000000
15.000000,-0.923742,0.380358,0.000000,-1.476194,-0.452945,0.000000,-0.330732,-0.803636,0.000000,0.358758,-1.260694,0.000000
15.010000,-0.927185,0.371883,0.000000,-1.472605,-0.466039,0.000000,-0.357478,-0.891695,0.000000,0.359190,-1.358137,0.000000
15.020000,-0.930885,0.362519,0.000000,-1.469010,-0.480106,0.000000,-0.382029,-0.981421,0.000000,0.359875,-1.455173,0.000000
15.030000,-0.934818,0.352248,0.000000,-1.465406,-0.495141,0.000000,-0.404108,-1.072895,0.000000,0.360810,-1.551794,0.000000
15.040000,-0.938958,0.341055,0.000000,-1.461793,-0.511141,0.000000,-0.423420,-1.166182,0.000000,0.361989,-1.647992,0.000000
15.050000,-0.943276,0.328919,0.000000,-1.458166,-0.528100,0.000000,-0.439658,-1.261334,0.000000,0.363405,-1.743759,0.000000
15.060000,-0.947740,0.315822,0.000000,-1.454524,-0.546014,0.000000,-0.452498,-1.358388,0.000000,0.365054,-1.839083,0.000000
15.070000,-0.952313,0.301744,0.000000,-1.450864,-0.564880,0.000000,-0.461605,-1.457362,0.000000,0.366932,-1.933953,0.000000
15.080000,-0.956958,0.286668,0.000000,-1.447184,-0.584692,0.000000,-0.466629,-1.558257,0.000000,0.369037,-2.028353,0.000000
15.090000,-0.961631,0.270573,0.000000,-1.443482,-0.605445,0.000000,-0.467204,-1.661053,0.000000,0.371370,-2.122259,0.000000
15.100000,-0.966286,0.253441,0.000000,-1.439756,-0.627135,0.000000,-0.462953,-1.765713,0.000000,0.373933,-2.215644,0.000000
15.110000,-0.970873,0.235253,0.000000,-1.436003,-0.649756,0.000000,-0.453486,-1.872178,0.000000,0.376738,-2.308467,0.000000
15.120000,-0.975337,0.215991,0.000000,-1.432221,-0.673303,0.000000,-0.438396,-1.980368,0.000000,0.379799,-2.400676,0.000000
15.130000,-0.979621,0.195640,0.000000,-1.428406,-0.697768,0.000000,-0.417269,-2.090183,0.000000,0.383137,-2.492203,0.000000
15.140000,-0.983661,0.174183,0.000000,-1.424557,-0.723144,0.000000,-0.389672,-2.201501,0.000000,0.386784,-2.582960,0.000000
15.150000,-0.987391,0.151605,0.000000,-1.420669,-0.749424,0.000000,-0.355162,-2.314180,0.000000,0.390781,-2.672835,0.000000
15.160000,-0.990739,0.127895,0.000000,-1.416740,-0.776597,0.000000,-0.313280,-2.428058,0.000000,0.395182,-2.761685,0.000000
15.170000,-0.993630,0.103041,0.000000,-1.412764,-0.804654,0.000000,-0.263549,-2.542954,0.000000,0.400056,-2.849331,0.000000
15.180000,-0.995983,0.077033,0.000000,-1.408737,-0.833579,0.000000,-0.205473,-2.658667,0.000000,0.405489,-2.935552,0.000000
15.190000,-0.997710,0.049865,0.000000,-1.404652,-0.863359,0.000000,-0.138535,-2.774979,0.000000,0.411590,-3.020073,0.000000
15.200000,-0.998722,0.021532,0.000000,-1.400502,-0.893974,0.000000,-0.062186,-2.891654,0.000000,0.418493,-3.102559,0.000000
